id,weighting,tenure_type,region
20220001997,3471.2468277408357,owner occupied,South West
20220001999,2947.354757063096,housing association,North West
20220002010,1010.8566409320388,private rented,South East
20220002011,899.9665175858704,local authority,North West
20220002019,438.7548052436927,housing association,North West
20220002021,1855.1723014110385,owner occupied,East
20220002022,2243.910430382589,owner occupied,West Midlands
20220002026,1779.219491367886,owner occupied,North West
20220002029,4702.455734790644,owner occupied,Yorkshire and the Humber
20220002033,2189.8789782763115,owner occupied,North East
20220002039,2194.453972459167,owner occupied,East Midlands
20220002040,5938.843898755843,owner occupied,South East
20220002048,3309.422453883511,owner occupied,North East
20220002055,1818.8555922687258,owner occupied,Yorkshire and the Humber
20220002056,2153.5819634004233,owner occupied,West Midlands
20220002059,2958.9882256769306,local authority,London
20220002060,685.7878141529043,local authority,Yorkshire and the Humber
20220002063,2333.2234812123256,owner occupied,West Midlands
20220002064,2553.327655436773,owner occupied,Yorkshire and the Humber
20220002065,1383.2054456973358,private rented,East Midlands
20220002068,911.432217995533,private rented,West Midlands
20220002070,8491.79562089405,local authority,South East
20220002072,3083.9316919986336,housing association,London
20220002073,10186.400125566408,private rented,London
20220002089,1741.1828437867475,owner occupied,Yorkshire and the Humber
20220002093,1029.2037946930154,private rented,London
20220002098,5726.489115737993,owner occupied,Yorkshire and the Humber
20220002099,3695.8626027365767,private rented,South East
20220002101,1016.0235050474116,private rented,North East
20220002103,1541.0502979394487,owner occupied,South West
20220002107,2331.5682763675713,local authority,East
20220002108,4391.063611973902,owner occupied,Yorkshire and the Humber
20220002111,5462.948528225242,owner occupied,West Midlands
20220002112,1339.4000328171658,housing association,North West
20220002113,1941.9495330919556,owner occupied,South East
20220002117,1478.283353254513,local authority,Yorkshire and the Humber
20220002118,2361.6397102283486,owner occupied,North West
20220002119,9840.377974166948,owner occupied,East Midlands
20220002122,1082.2038036090335,private rented,London
20220002124,930.8388294162478,local authority,North East
20220002138,2753.817454715658,owner occupied,North West
20220002139,874.21472745736,housing association,North East
20220002142,1060.6824910080436,private rented,East
20220002148,1042.2854408183618,housing association,East
20220002150,9164.635116689424,private rented,South East
20220002151,1528.7386400314376,owner occupied,South West
20220002152,1561.6916869197416,private rented,South East
20220002155,2514.881734963378,owner occupied,London
20220002156,1523.321343467187,owner occupied,East
20220002163,3727.28115241484,owner occupied,South East
20220002166,2191.81355530396,owner occupied,South East
20220002171,2939.953087272703,owner occupied,London
20220002173,3203.1166066471333,owner occupied,South East
20220002178,2299.520016415975,owner occupied,London
20220002181,1996.8360662930688,owner occupied,North East
20220002184,783.7674877660075,housing association,West Midlands
20220002196,2216.2558448466552,owner occupied,North West
20220002198,1346.4434888326289,housing association,East Midlands
20220002199,2885.9679417471043,housing association,North East
20220002202,1660.7978881277693,housing association,West Midlands
20220002205,8976.196988272992,owner occupied,East Midlands
20220002207,1313.9760635875439,private rented,North West
20220002208,3795.5682221512347,owner occupied,West Midlands
20220002213,683.6475366002958,local authority,East
20220002215,1577.1025508801092,owner occupied,South West
20220002217,3914.4620785031548,owner occupied,South West
20220002221,2161.211866243743,owner occupied,Yorkshire and the Humber
20220002228,642.8689509970958,owner occupied,West Midlands
20220002237,2342.6028979914367,owner occupied,London
20220002240,2045.4606141569234,owner occupied,East
20220002241,2040.8491726700852,housing association,London
20220002242,1802.0712943660649,local authority,South East
20220002243,1283.6808776038692,housing association,East
20220002244,3779.14738448563,private rented,East Midlands
20220002246,645.2166928517705,housing association,North West
20220002250,2209.9468436671405,owner occupied,South West
20220002251,1613.0646473238492,owner occupied,South West
20220002252,1627.520507877981,housing association,London
20220002256,2082.5941055385933,owner occupied,London
20220002261,1127.4717392338116,housing association,East Midlands
20220002264,1655.1361127456364,owner occupied,North West
20220002266,5139.503035978524,owner occupied,East Midlands
20220002268,3939.809050433714,owner occupied,Yorkshire and the Humber
20220002269,1548.243172251422,local authority,North East
20220002274,1551.3296157979269,housing association,North West
20220002275,910.9810886365196,owner occupied,South West
20220002278,1867.5645938079965,housing association,North East
20220002282,1374.728688602979,local authority,South East
20220002284,4515.762488582293,housing association,East
20220002288,2366.1336925497035,local authority,East
20220002290,2080.018743890666,housing association,South West
20220002294,2038.0620803572845,owner occupied,East
20220002296,2535.597959519222,owner occupied,East
20220002299,1289.702833224827,local authority,Yorkshire and the Humber
20220002302,2882.211283162805,owner occupied,East Midlands
20220002305,6799.4754662003625,owner occupied,London
20220002306,808.8334525115454,local authority,Yorkshire and the Humber
20220002309,1049.9132752185317,housing association,London
20220002312,1162.6527455574094,owner occupied,South East
20220002320,512.4958501826463,private rented,East
20220002321,4988.904550704426,owner occupied,East Midlands
20220002327,2177.570682370854,local authority,South East
20220002328,1709.8300935477253,private rented,East
20220002329,1245.5774460801251,owner occupied,East Midlands
20220002332,879.7322954554614,local authority,North West
20220002333,5283.200743516653,owner occupied,East Midlands
20220002337,3095.645858500119,local authority,South East
20220002340,1650.2042003291447,housing association,North West
20220002341,3221.467420068427,private rented,South West
20220002343,421.67003122876014,local authority,South East
20220002347,2562.1808168505463,owner occupied,East Midlands
20220002348,1860.6811074729167,private rented,East Midlands
20220002350,2082.833572886117,owner occupied,South West
20220002353,658.733848544906,housing association,East
20220002355,863.6872950284176,owner occupied,North East
20220002357,1007.4353991832379,housing association,North West
20220002358,5740.4949634905715,private rented,West Midlands
20220002359,2277.627610289045,owner occupied,East
20220002362,368.9975798155187,owner occupied,South East
20220002363,1635.903355637991,owner occupied,East
20220002367,2506.4549469351746,owner occupied,East
20220002371,3381.6321379230635,housing association,West Midlands
20220002372,2959.112671635647,local authority,London
20220002376,2947.2738140767815,owner occupied,West Midlands
20220002378,1215.9274468447636,private rented,West Midlands
20220002383,2086.856269774044,private rented,North West
20220002385,742.5957399619581,owner occupied,East Midlands
20220002390,664.5059953385787,local authority,South East
20220002393,992.8543884487973,local authority,South East
20220002396,1830.1888972789052,private rented,East
20220002397,2193.500565995841,housing association,North West
20220002400,348.2916895726528,owner occupied,South West
20220002404,1607.5255101888547,local authority,North East
20220002409,833.5472512199713,housing association,South West
20220002413,2535.015202739479,local authority,London
20220002416,357.9923160010671,local authority,London
20220002417,1764.9102346036468,owner occupied,South West
20220002419,2027.177727346249,housing association,North West
20220002420,3254.1822522850953,owner occupied,South West
20220002421,3381.301845895353,owner occupied,North West
20220002424,4556.654147033606,private rented,South East
20220002428,949.2446706847988,local authority,East Midlands
20220002431,3887.682970476391,owner occupied,East
20220002437,1660.7065549698427,local authority,London
20220002440,1173.179911585263,local authority,London
20220002442,1367.3587809699936,housing association,North West
20220002443,1047.0662265079275,owner occupied,Yorkshire and the Humber
20220002445,1953.491737662666,housing association,London
20220002446,1762.3605386689997,local authority,West Midlands
20220002449,3347.786386160858,housing association,London
20220002451,1070.810078515933,local authority,East
20220002457,1177.0257870721575,owner occupied,South East
20220002459,2268.5046550701877,owner occupied,South East
20220002460,3313.9101857746114,owner occupied,West Midlands
20220002464,1285.2381022916454,owner occupied,North East
20220002472,2132.756449567849,owner occupied,Yorkshire and the Humber
20220002476,1819.879468057768,local authority,London
20220002482,1455.2117244961732,housing association,West Midlands
20220002484,9700.283691395603,owner occupied,London
20220002489,2023.7449462750847,owner occupied,West Midlands
20220002493,1197.8432368758324,private rented,East Midlands
20220002496,1374.2404661912074,private rented,East
20220002500,7369.120182055084,owner occupied,London
20220002502,3126.707898450162,owner occupied,South East
20220002503,1195.3723981804883,local authority,Yorkshire and the Humber
20220002505,3164.103952800086,owner occupied,East
20220002519,2840.396297268475,private rented,North West
20220002520,2843.386676955421,housing association,London
20220002523,3419.6535756325675,owner occupied,South East
20220002526,3123.0131728356596,owner occupied,South East
